0.11, 6.060036535849627E-4 
0.13, 7.952675180899167E-4 
0.15, 7.895421762025447E-4 
0.16999999999999998, 6.198486473036345E-4 
0.19, 8.759928847259133E-4 
0.21000000000000002, 8.439991992695971E-4 
0.22999999999999998, 9.9402766843759E-4 
0.25, 0.0012167416429614297 
0.27, 0.0012152212153159828 
0.29, 0.0014610916061005153 
0.31, 0.001216691277941783 
0.33, 0.0016357901265284629 
0.35, 0.015383189494584863 
0.37, 0.039159288024975994 
0.39, 0.04548065473240774 
0.41, 0.06252950444786314 
0.43, 0.06952990607918647 
0.45, 0.07761981461376383 
0.47, 0.07856441446823846 
0.49, 0.07862506202386949 
0.51, 0.07354208834702743 
0.53, 0.07212520795571178 
0.55, 0.07200746845704603 
0.5700000000000001, 0.06772161276716061 
0.59, 0.05597241123026131 
0.61, 0.043949846432765845 
0.63, 0.03719252946888294 
0.65, 0.02872879022794244 
0.67, 0.02596042924340756 
0.69, 0.017659918953487008 
0.71, 0.011705902904404222 
0.73, 0.002446918371992961 
0.75, 0.002527653507019611 
0.77, 0.0015929043667476652 
0.79, 0.0017318314322910028 
0.81, 9.995667492016492E-4 
0.83, 0.0012200169069433281 
0.85, 0.0015005268548631892 
0.87, 0.0012075439063604998 
0.89, 0.0010447804151360114 
